trial,seed,analysis,operator,lambda,kendall_tau,jaccard_top_k,delta_r_bar,policy_violation_rate,predictive_utility
718,760,lambda_perturbation,geometric,0.775,0.9832235195996661,0.941747572815534,0.004262289155588905,0.0,0.8480974962675522
718,760,lambda_perturbation,geometric,0.8,0.966276063386155,0.9047619047619048,0.0069609973206782305,0.0,0.8507962044326415
718,760,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7541085692232514
718,760,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7541085692232514
718,760,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7541085692232514
718,760,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7541085692232514
718,760,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7541085692232514
719,761,lambda_perturbation,linear,0.7,0.9260540540540542,0.8691588785046729,-0.018973398784613793,0.0,0.8275915780028774
719,761,lambda_perturbation,linear,0.725,0.963935935935936,0.9230769230769231,-0.011268937104268129,0.01,0.8352960396832231
719,761,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.05,0.8465649767874912
719,761,lambda_perturbation,linear,0.775,0.9669149149149149,0.8181818181818182,0.02318635715643902,0.14,0.8697513339439302
719,761,lambda_perturbation,linear,0.8,0.93606006006006,0.7543859649122807,0.03113280789669659,0.18,0.8776977846841878
719,761,lambda_perturbation,geometric,0.7,0.9651042535446204,0.8867924528301887,-0.010367679954770948,0.0,0.809211802321094
719,761,lambda_perturbation,geometric,0.725,0.9829065888240198,0.9607843137254902,-0.003903521637890872,0.0,0.8156759606379741
719,761,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.819579482275865
719,761,lambda_perturbation,geometric,0.775,0.9831484570475395,0.941747572815534,0.003992500841501823,0.0,0.8235719831173668
719,761,lambda_perturbation,geometric,0.8,0.9667556296914093,0.8867924528301887,0.010130113509379313,0.0,0.8297095957852443
719,761,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7601129799071856
719,761,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7601129799071856
719,761,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7601129799071856
719,761,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7601129799071856
719,761,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7601129799071856
720,762,lambda_perturbation,linear,0.7,0.922918918918919,0.7241379310344828,-0.038496247541013884,0.01,0.8214805403031877
720,762,lambda_perturbation,linear,0.725,0.9629589589589589,0.8181818181818182,-0.020619413170654077,0.07,0.8393573746735475
720,762,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.16,0.8599767878442016
720,762,lambda_perturbation,linear,0.775,0.9663023023023024,0.8691588785046729,0.015701480470371676,0.23,0.8756782683145733
720,762,lambda_perturbation,linear,0.8,0.9347187187187187,0.7699115044247787,0.02637754887913002,0.29,0.8863543367233316
720,762,lambda_perturbation,geometric,0.7,0.961880733944954,0.9607843137254902,-0.0027520766208544156,0.0,0.8092636643684006
720,762,lambda_perturbation,geometric,0.725,0.9812135112593826,0.9801980198019802,-0.0013647470900971514,0.0,0.8106509938991578
720,762,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.812015740989255
720,762,lambda_perturbation,geometric,0.775,0.9813636363636361,0.9047619047619048,0.009129757258270033,0.0,0.821145498247525
720,762,lambda_perturbation,geometric,0.8,0.9631401167639698,0.8518518518518519,0.01500163311174263,0.0,0.8270173741009976
720,762,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7455070197795217
720,762,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7455070197795217
720,762,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7455070197795217
720,762,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7455070197795217
720,762,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7455070197795217
721,763,lambda_perturbation,linear,0.7,0.927963963963964,0.8018018018018018,-0.031098030034260038,0.0,0.8044077123731757
721,763,lambda_perturbation,linear,0.725,0.9650010010010011,0.9047619047619048,-0.013800876953307006,0.04,0.8217048654541287
721,763,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.08,0.8355057424074357
721,763,lambda_perturbation,linear,0.775,0.9667587587587588,0.8181818181818182,0.023166036684104108,0.18,0.8586717790915398
721,763,lambda_perturbation,linear,0.8,0.9360280280280281,0.6666666666666666,0.0431039407024173,0.28,0.878609683109853
721,763,lambda_perturbation,geometric,0.7,0.9661676396997496,0.8691588785046729,-0.0164123684508658,0.0,0.7891650395441205
721,763,lambda_perturbation,geometric,0.725,0.9831776480400332,0.8867924528301887,-0.014049478510301694,0.0,0.7915279294846846
721,763,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8055774079949863
721,763,lambda_perturbation,geometric,0.775,0.984370308590492,0.9607843137254902,0.00474525923406055,0.0,0.8103226672290469
721,763,lambda_perturbation,geometric,0.8,0.9683778148457045,0.9047619047619048,0.007909448084132742,0.0,0.8134868560791191
721,763,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7374069886277163
721,763,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7374069886277163
721,763,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7374069886277163
721,763,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7374069886277163
721,763,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7374069886277163
722,764,lambda_perturbation,linear,0.7,0.9235155155155155,0.7857142857142857,-0.02941960547411271,0.0,0.8274477746840877
722,764,lambda_perturbation,linear,0.725,0.963051051051051,0.8691588785046729,-0.01621028523742185,0.05,0.8406570949207786
722,764,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.12,0.8568673801582004
722,764,lambda_perturbation,linear,0.775,0.9664944944944945,0.8181818181818182,0.02036037780766431,0.2,0.8772277579658647
722,764,lambda_perturbation,linear,0.8,0.9353473473473474,0.7094017094017094,0.032372092281832576,0.25,0.889239472440033
722,764,lambda_perturbation,geometric,0.7,0.9657673060884068,0.8518518518518519,-0.01766070236074946,0.0,0.8090698106714777
722,764,lambda_perturbation,geometric,0.725,0.9831567973311092,0.8867924528301887,-0.013049747058751171,0.0,0.8136807659734759
722,764,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8267305130322271
722,764,lambda_perturbation,geometric,0.775,0.9834570475396162,0.9607843137254902,0.003200285248418533,0.0,0.8299307982806456
722,764,lambda_perturbation,geometric,0.8,0.967343619683069,0.941747572815534,0.004431129466456518,0.0,0.8311616424986836
722,764,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7303470380901562
722,764,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7303470380901562
722,764,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7303470380901562
722,764,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7303470380901562
722,764,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7303470380901562
723,765,lambda_perturbation,linear,0.7,0.9304464464464465,0.8691588785046729,-0.017064193425214258,0.0,0.8254916027486782
723,765,lambda_perturbation,linear,0.725,0.966082082082082,0.8691588785046729,-0.015408422581909442,0.0,0.827147373591983
723,765,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.03,0.8425557961738924
723,765,lambda_perturbation,linear,0.775,0.9682322322322323,0.9047619047619048,0.008754734396137165,0.06,0.8513105305700296
723,765,lambda_perturbation,linear,0.8,0.9377097097097097,0.7857142857142857,0.023904713375295206,0.12,0.8664605095491876
723,765,lambda_perturbation,geometric,0.7,0.9673269391159298,0.941747572815534,-0.00672962930556531,0.0,0.8146254756555621
723,765,lambda_perturbation,geometric,0.725,0.9838865721434528,0.9801980198019802,-0.002372637188294502,0.0,0.8189824677728329
723,765,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8213551049611274
723,765,lambda_perturbation,geometric,0.775,0.9839366138448706,0.9607843137254902,0.003998326510150529,0.0,0.8253534314712779
723,765,lambda_perturbation,geometric,0.8,0.9681651376146787,0.9047619047619048,0.008994566694089934,0.0,0.8303496716552173
723,765,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7565407923976691
723,765,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7565407923976691
723,765,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7565407923976691
723,765,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7565407923976691
723,765,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7565407923976691
724,766,lambda_perturbation,linear,0.7,0.9284164164164165,0.9047619047619048,-0.0125174006770985,0.0,0.8289151898969568
724,766,lambda_perturbation,linear,0.725,0.9650650650650651,0.9230769230769231,-0.009910982939495216,0.0,0.8315216076345601
724,766,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.01,0.8414325905740553
724,766,lambda_perturbation,linear,0.775,0.966918918918919,0.8518518518518519,0.018181577546351857,0.09,0.8596141681204071
724,766,lambda_perturbation,linear,0.8,0.9358598598598599,0.7391304347826086,0.030456241105956794,0.16,0.8718888316800121
724,766,lambda_perturbation,geometric,0.7,0.9644245204336946,0.8691588785046729,-0.013938502054869906,0.0,0.8137864803934476
724,766,lambda_perturbation,geometric,0.725,0.982185154295246,0.8867924528301887,-0.012573888194681415,0.0,0.8151510942536361
724,766,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8277249824483175
724,766,lambda_perturbation,geometric,0.775,0.9829441201000833,0.941747572815534,0.0026565046666330305,0.0,0.8303814871149505
724,766,lambda_perturbation,geometric,0.8,0.9657381150959131,0.9230769230769231,0.004629012484985817,0.0,0.8323539949333033
724,766,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7514010064825546
724,766,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7514010064825546
724,766,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7514010064825546
724,766,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7514010064825546
724,766,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7514010064825546
725,767,lambda_perturbation,linear,0.7,0.9262462462462463,0.7857142857142857,-0.022122092652499425,0.0,0.8288297003679532
725,767,lambda_perturbation,linear,0.725,0.9645765765765766,0.8691588785046729,-0.014157190678208975,0.0,0.8367946023422437
725,767,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.04,0.8509517930204527
725,767,lambda_perturbation,linear,0.775,0.9663343343343344,0.8691588785046729,0.014536999848686838,0.1,0.8654887928691395
725,767,lambda_perturbation,linear,0.8,0.9351071071071071,0.7857142857142857,0.02368696306756346,0.15,0.8746387560880161
725,767,lambda_perturbation,geometric,0.7,0.9651709758131775,0.9047619047619048,-0.008726812463136446,0.0,0.8113334492473695
725,767,lambda_perturbation,geometric,0.725,0.9827856547122601,0.941747572815534,-0.003944706134886289,0.0,0.8161155555756197
725,767,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8200602617105059
725,767,lambda_perturbation,geometric,0.775,0.9833819849874894,0.941747572815534,0.005441406019722761,0.0,0.8255016677302287
725,767,lambda_perturbation,geometric,0.8,0.9669933277731442,0.8691588785046729,0.012924614546051316,0.0,0.8329848762565573
725,767,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7497735289508718
725,767,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7497735289508718
725,767,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7497735289508718
725,767,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7497735289508718
725,767,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7497735289508718
726,768,lambda_perturbation,linear,0.7,0.9277957957957959,0.7857142857142857,-0.03139007166027974,0.0,0.831926924031843
726,768,lambda_perturbation,linear,0.725,0.965037037037037,0.8518518518518519,-0.021186633509537645,0.0,0.8421303621825851
726,768,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.06,0.8633169956921227
726,768,lambda_perturbation,linear,0.775,0.9672632632632632,0.8348623853211009,0.01675153597721024,0.14,0.880068531669333
726,768,lambda_perturbation,linear,0.8,0.935891891891892,0.7241379310344828,0.030153046474211354,0.21,0.8934700421663341
726,768,lambda_perturbation,geometric,0.7,0.9665888240200164,0.9047619047619048,-0.008020704887094499,0.0,0.8224985524963659
726,768,lambda_perturbation,geometric,0.725,0.983482068390325,0.941747572815534,-0.005038694739653127,0.0,0.8254805626438073
726,768,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8305192573834604
726,768,lambda_perturbation,geometric,0.775,0.983532110091743,0.9607843137254902,0.004122841702301483,0.0,0.8346420990857619
726,768,lambda_perturbation,geometric,0.8,0.967623019182652,0.9047619047619048,0.010841558708453936,0.0,0.8413608160919144
726,768,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7595154651333644
726,768,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7595154651333644
726,768,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7595154651333644
726,768,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7595154651333644
726,768,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7595154651333644
727,769,lambda_perturbation,linear,0.7,0.923923923923924,0.7543859649122807,-0.034263671392321116,0.0,0.8095161655488228
727,769,lambda_perturbation,linear,0.725,0.9634514514514515,0.8867924528301887,-0.01338250201063651,0.04,0.8303973349305074
727,769,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.1,0.8437798369411439
727,769,lambda_perturbation,linear,0.775,0.9660060060060061,0.8518518518518519,0.017259076808818774,0.18,0.8610389137499627
727,769,lambda_perturbation,linear,0.8,0.9342502502502502,0.7094017094017094,0.03573176916498688,0.27,0.8795116061061308
727,769,lambda_perturbation,geometric,0.7,0.9653419516263553,0.8867924528301887,-0.012379745034007072,0.0,0.7953121635714652
727,769,lambda_perturbation,geometric,0.725,0.9828482068390323,0.9607843137254902,-0.004424828316601959,0.0,0.8032670802888703
727,769,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8076919086054722
727,769,lambda_perturbation,geometric,0.775,0.9827773144286904,0.941747572815534,0.005421719851549378,0.0,0.8131136284570216
727,769,lambda_perturbation,geometric,0.8,0.966180150125104,0.9047619047619048,0.008604878193089305,0.0,0.8162967867985615
727,769,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7402263395388894
727,769,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7402263395388894
727,769,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7402263395388894
727,769,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7402263395388894
727,769,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7402263395388894
728,770,lambda_perturbation,linear,0.7,0.9249529529529529,0.8018018018018018,-0.026074653734023068,0.0,0.8254491441913844
728,770,lambda_perturbation,linear,0.725,0.9636076076076077,0.8518518518518519,-0.01809345871054746,0.01,0.83343033921486
728,770,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.06,0.8515237979254074
728,770,lambda_perturbation,linear,0.775,0.9661821821821822,0.8867924528301887,0.013335281166731106,0.12,0.8648590790921385
728,770,lambda_perturbation,linear,0.8,0.9344744744744745,0.7857142857142857,0.024801390408848656,0.18,0.8763251883342561
728,770,lambda_perturbation,geometric,0.7,0.9640825688073393,0.9047619047619048,-0.011701699805960475,0.0,0.8043684910654423
728,770,lambda_perturbation,geometric,0.725,0.9819724770642201,0.941747572815534,-0.005975517415298559,0.0,0.8100946734561042
728,770,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8160701908714028
728,770,lambda_perturbation,geometric,0.775,0.982810675562969,0.9230769230769231,0.008937120300000156,0.0,0.8250073111714029
728,770,lambda_perturbation,geometric,0.8,0.9652085070892409,0.8518518518518519,0.014992642818284274,0.0,0.831062833689687
728,770,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7319966364030387
728,770,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7319966364030387
728,770,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7319966364030387
728,770,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7319966364030387
728,770,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7319966364030387
729,771,lambda_perturbation,linear,0.7,0.9288448448448449,0.8518518518518519,-0.018719944141116884,0.0,0.8376782333633596
729,771,lambda_perturbation,linear,0.725,0.9654734734734736,0.8691588785046729,-0.016225543059459335,0.0,0.8401726344450171
729,771,lambda_perturbation,linear,0.75,1.0,1.0,0.0,0.05,0.8563981775044764
729,771,lambda_perturbation,linear,0.775,0.968008008008008,0.8348623853211009,0.02188941893213192,0.13,0.8782875964366084
729,771,lambda_perturbation,linear,0.8,0.9380780780780782,0.7543859649122807,0.03282027388704223,0.18,0.8892184513915187
729,771,lambda_perturbation,geometric,0.7,0.9677314428690573,0.9230769230769231,-0.006807315613201581,0.0,0.8294753128024897
729,771,lambda_perturbation,geometric,0.725,0.9839282735613009,0.9801980198019802,-0.0005953154044164854,0.0,0.8356873130112747
729,771,lambda_perturbation,geometric,0.75,0.9999999999999999,1.0,0.0,0.0,0.8362826284156912
729,771,lambda_perturbation,geometric,0.775,0.9843160967472891,0.941747572815534,0.004175228569503808,0.0,0.840457856985195
729,771,lambda_perturbation,geometric,0.8,0.9691242702251875,0.9047619047619048,0.00781045221219312,0.0,0.8440930806278844
729,771,lambda_perturbation,min,0.7,0.9999999999999999,1.0,0.0,0.0,0.7716471302986595
729,771,lambda_perturbation,min,0.725,0.9999999999999999,1.0,0.0,0.0,0.7716471302986595
729,771,lambda_perturbation,min,0.75,0.9999999999999999,1.0,0.0,0.0,0.7716471302986595
729,771,lambda_perturbation,min,0.775,0.9999999999999999,1.0,0.0,0.0,0.7716471302986595
729,771,lambda_perturbation,min,0.8,0.9999999999999999,1.0,0.0,0.0,0.7716471302986595
730,772,lambda_perturbation,linear,0.7,0.9244124124124125,0.7857142857142857,-0.03144277310319954,0.0,0.8106710519207428
