trial,seed,sigma_r,top_k,config_id,operator,lambda,policy_violation_rate
1,43,0.2,80,linear@0.10,linear,0.1,0.0
1,43,0.2,90,linear@0.10,linear,0.1,0.0
1,43,0.2,100,linear@0.10,linear,0.1,0.0
1,43,0.2,10,linear@0.50,linear,0.5,0.0
1,43,0.2,20,linear@0.50,linear,0.5,0.0
1,43,0.2,30,linear@0.50,linear,0.5,0.0
1,43,0.2,40,linear@0.50,linear,0.5,0.0
1,43,0.2,50,linear@0.50,linear,0.5,0.0
1,43,0.2,60,linear@0.50,linear,0.5,0.0
1,43,0.2,70,linear@0.50,linear,0.5,0.0
1,43,0.2,80,linear@0.50,linear,0.5,0.0
1,43,0.2,90,linear@0.50,linear,0.5,0.0
1,43,0.2,100,linear@0.50,linear,0.5,0.0
1,43,0.2,10,linear@0.90,linear,0.9,0.0
1,43,0.2,20,linear@0.90,linear,0.9,0.0
1,43,0.2,30,linear@0.90,linear,0.9,0.0
1,43,0.2,40,linear@0.90,linear,0.9,0.0
1,43,0.2,50,linear@0.90,linear,0.9,0.0
1,43,0.2,60,linear@0.90,linear,0.9,0.0
1,43,0.2,70,linear@0.90,linear,0.9,0.14285714285714285
1,43,0.2,80,linear@0.90,linear,0.9,0.25
1,43,0.2,90,linear@0.90,linear,0.9,0.3333333333333333
1,43,0.2,100,linear@0.90,linear,0.9,0.4
1,43,0.2,10,geometric@0.10,geometric,0.1,0.0
1,43,0.2,20,geometric@0.10,geometric,0.1,0.0
1,43,0.2,30,geometric@0.10,geometric,0.1,0.0
1,43,0.2,40,geometric@0.10,geometric,0.1,0.0
1,43,0.2,50,geometric@0.10,geometric,0.1,0.0
1,43,0.2,60,geometric@0.10,geometric,0.1,0.0
1,43,0.2,70,geometric@0.10,geometric,0.1,0.0
1,43,0.2,80,geometric@0.10,geometric,0.1,0.0
1,43,0.2,90,geometric@0.10,geometric,0.1,0.0
1,43,0.2,100,geometric@0.10,geometric,0.1,0.0
1,43,0.2,10,geometric@0.50,geometric,0.5,0.0
1,43,0.2,20,geometric@0.50,geometric,0.5,0.0
1,43,0.2,30,geometric@0.50,geometric,0.5,0.0
1,43,0.2,40,geometric@0.50,geometric,0.5,0.0
1,43,0.2,50,geometric@0.50,geometric,0.5,0.0
1,43,0.2,60,geometric@0.50,geometric,0.5,0.0
1,43,0.2,70,geometric@0.50,geometric,0.5,0.0
1,43,0.2,80,geometric@0.50,geometric,0.5,0.0
1,43,0.2,90,geometric@0.50,geometric,0.5,0.0
1,43,0.2,100,geometric@0.50,geometric,0.5,0.0
1,43,0.2,10,geometric@0.90,geometric,0.9,0.0
1,43,0.2,20,geometric@0.90,geometric,0.9,0.0
1,43,0.2,30,geometric@0.90,geometric,0.9,0.0
1,43,0.2,40,geometric@0.90,geometric,0.9,0.0
1,43,0.2,50,geometric@0.90,geometric,0.9,0.0
1,43,0.2,60,geometric@0.90,geometric,0.9,0.0
1,43,0.2,70,geometric@0.90,geometric,0.9,0.0
1,43,0.2,80,geometric@0.90,geometric,0.9,0.0
1,43,0.2,90,geometric@0.90,geometric,0.9,0.0
1,43,0.2,100,geometric@0.90,geometric,0.9,0.0
1,43,0.2,10,min,min,,0.0
1,43,0.2,20,min,min,,0.0
1,43,0.2,30,min,min,,0.0
1,43,0.2,40,min,min,,0.0
1,43,0.2,50,min,min,,0.0
1,43,0.2,60,min,min,,0.0
1,43,0.2,70,min,min,,0.0
1,43,0.2,80,min,min,,0.0
1,43,0.2,90,min,min,,0.0
1,43,0.2,100,min,min,,0.0
2,44,0.0,10,linear@0.10,linear,0.1,0.0
2,44,0.0,20,linear@0.10,linear,0.1,0.0
2,44,0.0,30,linear@0.10,linear,0.1,0.0
2,44,0.0,40,linear@0.10,linear,0.1,0.0
2,44,0.0,50,linear@0.10,linear,0.1,0.0
2,44,0.0,60,linear@0.10,linear,0.1,0.0
2,44,0.0,70,linear@0.10,linear,0.1,0.0
2,44,0.0,80,linear@0.10,linear,0.1,0.0
2,44,0.0,90,linear@0.10,linear,0.1,0.0
2,44,0.0,100,linear@0.10,linear,0.1,0.0
2,44,0.0,10,linear@0.50,linear,0.5,0.0
2,44,0.0,20,linear@0.50,linear,0.5,0.0
2,44,0.0,30,linear@0.50,linear,0.5,0.0
2,44,0.0,40,linear@0.50,linear,0.5,0.0
2,44,0.0,50,linear@0.50,linear,0.5,0.0
2,44,0.0,60,linear@0.50,linear,0.5,0.0
2,44,0.0,70,linear@0.50,linear,0.5,0.0
2,44,0.0,80,linear@0.50,linear,0.5,0.0
2,44,0.0,90,linear@0.50,linear,0.5,0.0
2,44,0.0,100,linear@0.50,linear,0.5,0.0
2,44,0.0,10,linear@0.90,linear,0.9,0.1
2,44,0.0,20,linear@0.90,linear,0.9,0.25
2,44,0.0,30,linear@0.90,linear,0.9,0.26666666666666666
2,44,0.0,40,linear@0.90,linear,0.9,0.35
2,44,0.0,50,linear@0.90,linear,0.9,0.38
2,44,0.0,60,linear@0.90,linear,0.9,0.4666666666666667
2,44,0.0,70,linear@0.90,linear,0.9,0.5
2,44,0.0,80,linear@0.90,linear,0.9,0.5375
2,44,0.0,90,linear@0.90,linear,0.9,0.5333333333333333
2,44,0.0,100,linear@0.90,linear,0.9,0.51
2,44,0.0,10,geometric@0.10,geometric,0.1,0.0
2,44,0.0,20,geometric@0.10,geometric,0.1,0.0
2,44,0.0,30,geometric@0.10,geometric,0.1,0.0
2,44,0.0,40,geometric@0.10,geometric,0.1,0.0
2,44,0.0,50,geometric@0.10,geometric,0.1,0.0
2,44,0.0,60,geometric@0.10,geometric,0.1,0.0
2,44,0.0,70,geometric@0.10,geometric,0.1,0.0
2,44,0.0,80,geometric@0.10,geometric,0.1,0.0
2,44,0.0,90,geometric@0.10,geometric,0.1,0.0
2,44,0.0,100,geometric@0.10,geometric,0.1,0.0
2,44,0.0,10,geometric@0.50,geometric,0.5,0.0
2,44,0.0,20,geometric@0.50,geometric,0.5,0.0
2,44,0.0,30,geometric@0.50,geometric,0.5,0.0
2,44,0.0,40,geometric@0.50,geometric,0.5,0.0
2,44,0.0,50,geometric@0.50,geometric,0.5,0.0
2,44,0.0,60,geometric@0.50,geometric,0.5,0.0
2,44,0.0,70,geometric@0.50,geometric,0.5,0.0
2,44,0.0,80,geometric@0.50,geometric,0.5,0.0
2,44,0.0,90,geometric@0.50,geometric,0.5,0.0
2,44,0.0,100,geometric@0.50,geometric,0.5,0.0
2,44,0.0,10,geometric@0.90,geometric,0.9,0.0
2,44,0.0,20,geometric@0.90,geometric,0.9,0.0
2,44,0.0,30,geometric@0.90,geometric,0.9,0.0
2,44,0.0,40,geometric@0.90,geometric,0.9,0.0
2,44,0.0,50,geometric@0.90,geometric,0.9,0.0
2,44,0.0,60,geometric@0.90,geometric,0.9,0.0
2,44,0.0,70,geometric@0.90,geometric,0.9,0.0
2,44,0.0,80,geometric@0.90,geometric,0.9,0.0
2,44,0.0,90,geometric@0.90,geometric,0.9,0.0
2,44,0.0,100,geometric@0.90,geometric,0.9,0.0
2,44,0.0,10,min,min,,0.0
2,44,0.0,20,min,min,,0.0
2,44,0.0,30,min,min,,0.0
2,44,0.0,40,min,min,,0.0
2,44,0.0,50,min,min,,0.0
2,44,0.0,60,min,min,,0.0
2,44,0.0,70,min,min,,0.0
2,44,0.0,80,min,min,,0.0
2,44,0.0,90,min,min,,0.0
2,44,0.0,100,min,min,,0.0
2,44,0.05,10,linear@0.10,linear,0.1,0.0
2,44,0.05,20,linear@0.10,linear,0.1,0.0
2,44,0.05,30,linear@0.10,linear,0.1,0.0
2,44,0.05,40,linear@0.10,linear,0.1,0.0
2,44,0.05,50,linear@0.10,linear,0.1,0.0
2,44,0.05,60,linear@0.10,linear,0.1,0.0
2,44,0.05,70,linear@0.10,linear,0.1,0.0
2,44,0.05,80,linear@0.10,linear,0.1,0.0
2,44,0.05,90,linear@0.10,linear,0.1,0.0
2,44,0.05,100,linear@0.10,linear,0.1,0.0
2,44,0.05,10,linear@0.50,linear,0.5,0.0
2,44,0.05,20,linear@0.50,linear,0.5,0.0
2,44,0.05,30,linear@0.50,linear,0.5,0.0
2,44,0.05,40,linear@0.50,linear,0.5,0.0
2,44,0.05,50,linear@0.50,linear,0.5,0.0
2,44,0.05,60,linear@0.50,linear,0.5,0.0
2,44,0.05,70,linear@0.50,linear,0.5,0.0
2,44,0.05,80,linear@0.50,linear,0.5,0.0
2,44,0.05,90,linear@0.50,linear,0.5,0.0
2,44,0.05,100,linear@0.50,linear,0.5,0.0
2,44,0.05,10,linear@0.90,linear,0.9,0.0
2,44,0.05,20,linear@0.90,linear,0.9,0.45
2,44,0.05,30,linear@0.90,linear,0.9,0.4
2,44,0.05,40,linear@0.90,linear,0.9,0.45
2,44,0.05,50,linear@0.90,linear,0.9,0.44
2,44,0.05,60,linear@0.90,linear,0.9,0.45
2,44,0.05,70,linear@0.90,linear,0.9,0.4714285714285714
2,44,0.05,80,linear@0.90,linear,0.9,0.475
2,44,0.05,90,linear@0.90,linear,0.9,0.4888888888888889
2,44,0.05,100,linear@0.90,linear,0.9,0.5
2,44,0.05,10,geometric@0.10,geometric,0.1,0.0
2,44,0.05,20,geometric@0.10,geometric,0.1,0.0
2,44,0.05,30,geometric@0.10,geometric,0.1,0.0
2,44,0.05,40,geometric@0.10,geometric,0.1,0.0
2,44,0.05,50,geometric@0.10,geometric,0.1,0.0
2,44,0.05,60,geometric@0.10,geometric,0.1,0.0
2,44,0.05,70,geometric@0.10,geometric,0.1,0.0
2,44,0.05,80,geometric@0.10,geometric,0.1,0.0
2,44,0.05,90,geometric@0.10,geometric,0.1,0.0
2,44,0.05,100,geometric@0.10,geometric,0.1,0.0
2,44,0.05,10,geometric@0.50,geometric,0.5,0.0
2,44,0.05,20,geometric@0.50,geometric,0.5,0.0
2,44,0.05,30,geometric@0.50,geometric,0.5,0.0
2,44,0.05,40,geometric@0.50,geometric,0.5,0.0
2,44,0.05,50,geometric@0.50,geometric,0.5,0.0
2,44,0.05,60,geometric@0.50,geometric,0.5,0.0
2,44,0.05,70,geometric@0.50,geometric,0.5,0.0
2,44,0.05,80,geometric@0.50,geometric,0.5,0.0
2,44,0.05,90,geometric@0.50,geometric,0.5,0.0
2,44,0.05,100,geometric@0.50,geometric,0.5,0.0
2,44,0.05,10,geometric@0.90,geometric,0.9,0.0
2,44,0.05,20,geometric@0.90,geometric,0.9,0.0
2,44,0.05,30,geometric@0.90,geometric,0.9,0.0
2,44,0.05,40,geometric@0.90,geometric,0.9,0.0
2,44,0.05,50,geometric@0.90,geometric,0.9,0.0
2,44,0.05,60,geometric@0.90,geometric,0.9,0.0
2,44,0.05,70,geometric@0.90,geometric,0.9,0.0
2,44,0.05,80,geometric@0.90,geometric,0.9,0.0
2,44,0.05,90,geometric@0.90,geometric,0.9,0.0
2,44,0.05,100,geometric@0.90,geometric,0.9,0.0
2,44,0.05,10,min,min,,0.0
2,44,0.05,20,min,min,,0.0
2,44,0.05,30,min,min,,0.0
2,44,0.05,40,min,min,,0.0
2,44,0.05,50,min,min,,0.0
2,44,0.05,60,min,min,,0.0
2,44,0.05,70,min,min,,0.0
2,44,0.05,80,min,min,,0.0
2,44,0.05,90,min,min,,0.0
2,44,0.05,100,min,min,,0.0
2,44,0.1,10,linear@0.10,linear,0.1,0.0
2,44,0.1,20,linear@0.10,linear,0.1,0.0
2,44,0.1,30,linear@0.10,linear,0.1,0.0
2,44,0.1,40,linear@0.10,linear,0.1,0.0
2,44,0.1,50,linear@0.10,linear,0.1,0.0
2,44,0.1,60,linear@0.10,linear,0.1,0.0
2,44,0.1,70,linear@0.10,linear,0.1,0.0
2,44,0.1,80,linear@0.10,linear,0.1,0.0
2,44,0.1,90,linear@0.10,linear,0.1,0.0
2,44,0.1,100,linear@0.10,linear,0.1,0.0
2,44,0.1,10,linear@0.50,linear,0.5,0.0
2,44,0.1,20,linear@0.50,linear,0.5,0.0
2,44,0.1,30,linear@0.50,linear,0.5,0.0
2,44,0.1,40,linear@0.50,linear,0.5,0.0
2,44,0.1,50,linear@0.50,linear,0.5,0.0
2,44,0.1,60,linear@0.50,linear,0.5,0.0
2,44,0.1,70,linear@0.50,linear,0.5,0.0
2,44,0.1,80,linear@0.50,linear,0.5,0.0
2,44,0.1,90,linear@0.50,linear,0.5,0.0
2,44,0.1,100,linear@0.50,linear,0.5,0.0
2,44,0.1,10,linear@0.90,linear,0.9,0.0
2,44,0.1,20,linear@0.90,linear,0.9,0.05
2,44,0.1,30,linear@0.90,linear,0.9,0.36666666666666664
2,44,0.1,40,linear@0.90,linear,0.9,0.525
2,44,0.1,50,linear@0.90,linear,0.9,0.58
2,44,0.1,60,linear@0.90,linear,0.9,0.55
2,44,0.1,70,linear@0.90,linear,0.9,0.5428571428571428
2,44,0.1,80,linear@0.90,linear,0.9,0.5125
2,44,0.1,90,linear@0.90,linear,0.9,0.4888888888888889
2,44,0.1,100,linear@0.90,linear,0.9,0.47
2,44,0.1,10,geometric@0.10,geometric,0.1,0.0
2,44,0.1,20,geometric@0.10,geometric,0.1,0.0
2,44,0.1,30,geometric@0.10,geometric,0.1,0.0
2,44,0.1,40,geometric@0.10,geometric,0.1,0.0
2,44,0.1,50,geometric@0.10,geometric,0.1,0.0
2,44,0.1,60,geometric@0.10,geometric,0.1,0.0
2,44,0.1,70,geometric@0.10,geometric,0.1,0.0
2,44,0.1,80,geometric@0.10,geometric,0.1,0.0
2,44,0.1,90,geometric@0.10,geometric,0.1,0.0
2,44,0.1,100,geometric@0.10,geometric,0.1,0.0
2,44,0.1,10,geometric@0.50,geometric,0.5,0.0
2,44,0.1,20,geometric@0.50,geometric,0.5,0.0
2,44,0.1,30,geometric@0.50,geometric,0.5,0.0
2,44,0.1,40,geometric@0.50,geometric,0.5,0.0
2,44,0.1,50,geometric@0.50,geometric,0.5,0.0
2,44,0.1,60,geometric@0.50,geometric,0.5,0.0
2,44,0.1,70,geometric@0.50,geometric,0.5,0.0
2,44,0.1,80,geometric@0.50,geometric,0.5,0.0
2,44,0.1,90,geometric@0.50,geometric,0.5,0.0
2,44,0.1,100,geometric@0.50,geometric,0.5,0.0
2,44,0.1,10,geometric@0.90,geometric,0.9,0.0
2,44,0.1,20,geometric@0.90,geometric,0.9,0.0
2,44,0.1,30,geometric@0.90,geometric,0.9,0.0
2,44,0.1,40,geometric@0.90,geometric,0.9,0.0
2,44,0.1,50,geometric@0.90,geometric,0.9,0.0
2,44,0.1,60,geometric@0.90,geometric,0.9,0.0
2,44,0.1,70,geometric@0.90,geometric,0.9,0.0
2,44,0.1,80,geometric@0.90,geometric,0.9,0.0
2,44,0.1,90,geometric@0.90,geometric,0.9,0.0
2,44,0.1,100,geometric@0.90,geometric,0.9,0.0
2,44,0.1,10,min,min,,0.0
2,44,0.1,20,min,min,,0.0
2,44,0.1,30,min,min,,0.0
2,44,0.1,40,min,min,,0.0
2,44,0.1,50,min,min,,0.0
2,44,0.1,60,min,min,,0.0
2,44,0.1,70,min,min,,0.0
2,44,0.1,80,min,min,,0.0
2,44,0.1,90,min,min,,0.0
2,44,0.1,100,min,min,,0.0
2,44,0.2,10,linear@0.10,linear,0.1,0.0
2,44,0.2,20,linear@0.10,linear,0.1,0.0
2,44,0.2,30,linear@0.10,linear,0.1,0.0
2,44,0.2,40,linear@0.10,linear,0.1,0.0
2,44,0.2,50,linear@0.10,linear,0.1,0.0
2,44,0.2,60,linear@0.10,linear,0.1,0.0
2,44,0.2,70,linear@0.10,linear,0.1,0.0
2,44,0.2,80,linear@0.10,linear,0.1,0.0
2,44,0.2,90,linear@0.10,linear,0.1,0.0
2,44,0.2,100,linear@0.10,linear,0.1,0.0
2,44,0.2,10,linear@0.50,linear,0.5,0.0
2,44,0.2,20,linear@0.50,linear,0.5,0.0
2,44,0.2,30,linear@0.50,linear,0.5,0.0
2,44,0.2,40,linear@0.50,linear,0.5,0.0
2,44,0.2,50,linear@0.50,linear,0.5,0.0
2,44,0.2,60,linear@0.50,linear,0.5,0.0
2,44,0.2,70,linear@0.50,linear,0.5,0.0
2,44,0.2,80,linear@0.50,linear,0.5,0.0
2,44,0.2,90,linear@0.50,linear,0.5,0.0
2,44,0.2,100,linear@0.50,linear,0.5,0.0
2,44,0.2,10,linear@0.90,linear,0.9,0.0
2,44,0.2,20,linear@0.90,linear,0.9,0.0
2,44,0.2,30,linear@0.90,linear,0.9,0.0
2,44,0.2,40,linear@0.90,linear,0.9,0.0
2,44,0.2,50,linear@0.90,linear,0.9,0.0
2,44,0.2,60,linear@0.90,linear,0.9,0.03333333333333333
2,44,0.2,70,linear@0.90,linear,0.9,0.17142857142857143
2,44,0.2,80,linear@0.90,linear,0.9,0.275
2,44,0.2,90,linear@0.90,linear,0.9,0.35555555555555557
2,44,0.2,100,linear@0.90,linear,0.9,0.42
2,44,0.2,10,geometric@0.10,geometric,0.1,0.0
2,44,0.2,20,geometric@0.10,geometric,0.1,0.0
2,44,0.2,30,geometric@0.10,geometric,0.1,0.0
2,44,0.2,40,geometric@0.10,geometric,0.1,0.0
2,44,0.2,50,geometric@0.10,geometric,0.1,0.0
2,44,0.2,60,geometric@0.10,geometric,0.1,0.0
2,44,0.2,70,geometric@0.10,geometric,0.1,0.0
2,44,0.2,80,geometric@0.10,geometric,0.1,0.0
2,44,0.2,90,geometric@0.10,geometric,0.1,0.0
2,44,0.2,100,geometric@0.10,geometric,0.1,0.0
2,44,0.2,10,geometric@0.50,geometric,0.5,0.0
2,44,0.2,20,geometric@0.50,geometric,0.5,0.0
2,44,0.2,30,geometric@0.50,geometric,0.5,0.0
2,44,0.2,40,geometric@0.50,geometric,0.5,0.0
2,44,0.2,50,geometric@0.50,geometric,0.5,0.0
2,44,0.2,60,geometric@0.50,geometric,0.5,0.0
2,44,0.2,70,geometric@0.50,geometric,0.5,0.0
2,44,0.2,80,geometric@0.50,geometric,0.5,0.0
2,44,0.2,90,geometric@0.50,geometric,0.5,0.0
2,44,0.2,100,geometric@0.50,geometric,0.5,0.0
2,44,0.2,10,geometric@0.90,geometric,0.9,0.0
2,44,0.2,20,geometric@0.90,geometric,0.9,0.0
2,44,0.2,30,geometric@0.90,geometric,0.9,0.0
2,44,0.2,40,geometric@0.90,geometric,0.9,0.0
2,44,0.2,50,geometric@0.90,geometric,0.9,0.0
2,44,0.2,60,geometric@0.90,geometric,0.9,0.0
2,44,0.2,70,geometric@0.90,geometric,0.9,0.0
2,44,0.2,80,geometric@0.90,geometric,0.9,0.0
2,44,0.2,90,geometric@0.90,geometric,0.9,0.0
2,44,0.2,100,geometric@0.90,geometric,0.9,0.0
2,44,0.2,10,min,min,,0.0
2,44,0.2,20,min,min,,0.0
2,44,0.2,30,min,min,,0.0
2,44,0.2,40,min,min,,0.0
2,44,0.2,50,min,min,,0.0
2,44,0.2,60,min,min,,0.0
2,44,0.2,70,min,min,,0.0
2,44,0.2,80,min,min,,0.0
2,44,0.2,90,min,min,,0.0
2,44,0.2,100,min,min,,0.0
3,45,0.0,10,linear@0.10,linear,0.1,0.0
3,45,0.0,20,linear@0.10,linear,0.1,0.0
3,45,0.0,30,linear@0.10,linear,0.1,0.0
3,45,0.0,40,linear@0.10,linear,0.1,0.0
3,45,0.0,50,linear@0.10,linear,0.1,0.0
3,45,0.0,60,linear@0.10,linear,0.1,0.0
3,45,0.0,70,linear@0.10,linear,0.1,0.0
3,45,0.0,80,linear@0.10,linear,0.1,0.0
3,45,0.0,90,linear@0.10,linear,0.1,0.0
3,45,0.0,100,linear@0.10,linear,0.1,0.0
3,45,0.0,10,linear@0.50,linear,0.5,0.0
3,45,0.0,20,linear@0.50,linear,0.5,0.0
3,45,0.0,30,linear@0.50,linear,0.5,0.0
3,45,0.0,40,linear@0.50,linear,0.5,0.0
3,45,0.0,50,linear@0.50,linear,0.5,0.0
3,45,0.0,60,linear@0.50,linear,0.5,0.0
3,45,0.0,70,linear@0.50,linear,0.5,0.0
3,45,0.0,80,linear@0.50,linear,0.5,0.0
3,45,0.0,90,linear@0.50,linear,0.5,0.0
3,45,0.0,100,linear@0.50,linear,0.5,0.0
3,45,0.0,10,linear@0.90,linear,0.9,0.0
3,45,0.0,20,linear@0.90,linear,0.9,0.2
3,45,0.0,30,linear@0.90,linear,0.9,0.26666666666666666
3,45,0.0,40,linear@0.90,linear,0.9,0.35
3,45,0.0,50,linear@0.90,linear,0.9,0.4
3,45,0.0,60,linear@0.90,linear,0.9,0.45
3,45,0.0,70,linear@0.90,linear,0.9,0.4714285714285714
3,45,0.0,80,linear@0.90,linear,0.9,0.4875
3,45,0.0,90,linear@0.90,linear,0.9,0.5333333333333333
3,45,0.0,100,linear@0.90,linear,0.9,0.52
3,45,0.0,10,geometric@0.10,geometric,0.1,0.0
3,45,0.0,20,geometric@0.10,geometric,0.1,0.0
3,45,0.0,30,geometric@0.10,geometric,0.1,0.0
3,45,0.0,40,geometric@0.10,geometric,0.1,0.0
3,45,0.0,50,geometric@0.10,geometric,0.1,0.0
3,45,0.0,60,geometric@0.10,geometric,0.1,0.0
3,45,0.0,70,geometric@0.10,geometric,0.1,0.0
3,45,0.0,80,geometric@0.10,geometric,0.1,0.0
3,45,0.0,90,geometric@0.10,geometric,0.1,0.0
3,45,0.0,100,geometric@0.10,geometric,0.1,0.0
3,45,0.0,10,geometric@0.50,geometric,0.5,0.0
3,45,0.0,20,geometric@0.50,geometric,0.5,0.0
3,45,0.0,30,geometric@0.50,geometric,0.5,0.0
3,45,0.0,40,geometric@0.50,geometric,0.5,0.0
3,45,0.0,50,geometric@0.50,geometric,0.5,0.0
3,45,0.0,60,geometric@0.50,geometric,0.5,0.0
3,45,0.0,70,geometric@0.50,geometric,0.5,0.0
3,45,0.0,80,geometric@0.50,geometric,0.5,0.0
3,45,0.0,90,geometric@0.50,geometric,0.5,0.0
3,45,0.0,100,geometric@0.50,geometric,0.5,0.0
3,45,0.0,10,geometric@0.90,geometric,0.9,0.0
3,45,0.0,20,geometric@0.90,geometric,0.9,0.0
3,45,0.0,30,geometric@0.90,geometric,0.9,0.0
3,45,0.0,40,geometric@0.90,geometric,0.9,0.0
3,45,0.0,50,geometric@0.90,geometric,0.9,0.0
3,45,0.0,60,geometric@0.90,geometric,0.9,0.0
3,45,0.0,70,geometric@0.90,geometric,0.9,0.0
3,45,0.0,80,geometric@0.90,geometric,0.9,0.0
3,45,0.0,90,geometric@0.90,geometric,0.9,0.0
3,45,0.0,100,geometric@0.90,geometric,0.9,0.0
3,45,0.0,10,min,min,,0.0
3,45,0.0,20,min,min,,0.0
3,45,0.0,30,min,min,,0.0
3,45,0.0,40,min,min,,0.0
3,45,0.0,50,min,min,,0.0
3,45,0.0,60,min,min,,0.0
3,45,0.0,70,min,min,,0.0
3,45,0.0,80,min,min,,0.0
3,45,0.0,90,min,min,,0.0
3,45,0.0,100,min,min,,0.0
3,45,0.05,10,linear@0.10,linear,0.1,0.0
3,45,0.05,20,linear@0.10,linear,0.1,0.0
3,45,0.05,30,linear@0.10,linear,0.1,0.0
3,45,0.05,40,linear@0.10,linear,0.1,0.0
3,45,0.05,50,linear@0.10,linear,0.1,0.0
3,45,0.05,60,linear@0.10,linear,0.1,0.0
3,45,0.05,70,linear@0.10,linear,0.1,0.0
3,45,0.05,80,linear@0.10,linear,0.1,0.0
3,45,0.05,90,linear@0.10,linear,0.1,0.0
3,45,0.05,100,linear@0.10,linear,0.1,0.0
3,45,0.05,10,linear@0.50,linear,0.5,0.0
3,45,0.05,20,linear@0.50,linear,0.5,0.0
3,45,0.05,30,linear@0.50,linear,0.5,0.0
3,45,0.05,40,linear@0.50,linear,0.5,0.0
3,45,0.05,50,linear@0.50,linear,0.5,0.0
3,45,0.05,60,linear@0.50,linear,0.5,0.0
3,45,0.05,70,linear@0.50,linear,0.5,0.0
3,45,0.05,80,linear@0.50,linear,0.5,0.0
3,45,0.05,90,linear@0.50,linear,0.5,0.0
3,45,0.05,100,linear@0.50,linear,0.5,0.0
3,45,0.05,10,linear@0.90,linear,0.9,0.0
3,45,0.05,20,linear@0.90,linear,0.9,0.4
3,45,0.05,30,linear@0.90,linear,0.9,0.5
3,45,0.05,40,linear@0.90,linear,0.9,0.55
3,45,0.05,50,linear@0.90,linear,0.9,0.52
3,45,0.05,60,linear@0.90,linear,0.9,0.5
3,45,0.05,70,linear@0.90,linear,0.9,0.5428571428571428
3,45,0.05,80,linear@0.90,linear,0.9,0.4875
3,45,0.05,90,linear@0.90,linear,0.9,0.4888888888888889
3,45,0.05,100,linear@0.90,linear,0.9,0.48
3,45,0.05,10,geometric@0.10,geometric,0.1,0.0
3,45,0.05,20,geometric@0.10,geometric,0.1,0.0
3,45,0.05,30,geometric@0.10,geometric,0.1,0.0
3,45,0.05,40,geometric@0.10,geometric,0.1,0.0
3,45,0.05,50,geometric@0.10,geometric,0.1,0.0
3,45,0.05,60,geometric@0.10,geometric,0.1,0.0
3,45,0.05,70,geometric@0.10,geometric,0.1,0.0
3,45,0.05,80,geometric@0.10,geometric,0.1,0.0
3,45,0.05,90,geometric@0.10,geometric,0.1,0.0
3,45,0.05,100,geometric@0.10,geometric,0.1,0.0
3,45,0.05,10,geometric@0.50,geometric,0.5,0.0
3,45,0.05,20,geometric@0.50,geometric,0.5,0.0
3,45,0.05,30,geometric@0.50,geometric,0.5,0.0
3,45,0.05,40,geometric@0.50,geometric,0.5,0.0
3,45,0.05,50,geometric@0.50,geometric,0.5,0.0
3,45,0.05,60,geometric@0.50,geometric,0.5,0.0
3,45,0.05,70,geometric@0.50,geometric,0.5,0.0
3,45,0.05,80,geometric@0.50,geometric,0.5,0.0
3,45,0.05,90,geometric@0.50,geometric,0.5,0.0
3,45,0.05,100,geometric@0.50,geometric,0.5,0.0
3,45,0.05,10,geometric@0.90,geometric,0.9,0.0
3,45,0.05,20,geometric@0.90,geometric,0.9,0.0
3,45,0.05,30,geometric@0.90,geometric,0.9,0.0
3,45,0.05,40,geometric@0.90,geometric,0.9,0.0
3,45,0.05,50,geometric@0.90,geometric,0.9,0.0
3,45,0.05,60,geometric@0.90,geometric,0.9,0.0
3,45,0.05,70,geometric@0.90,geometric,0.9,0.0
3,45,0.05,80,geometric@0.90,geometric,0.9,0.0
3,45,0.05,90,geometric@0.90,geometric,0.9,0.0
3,45,0.05,100,geometric@0.90,geometric,0.9,0.0
3,45,0.05,10,min,min,,0.0
3,45,0.05,20,min,min,,0.0
3,45,0.05,30,min,min,,0.0
3,45,0.05,40,min,min,,0.0
3,45,0.05,50,min,min,,0.0
3,45,0.05,60,min,min,,0.0
3,45,0.05,70,min,min,,0.0
3,45,0.05,80,min,min,,0.0
3,45,0.05,90,min,min,,0.0
3,45,0.05,100,min,min,,0.0
3,45,0.1,10,linear@0.10,linear,0.1,0.0
3,45,0.1,20,linear@0.10,linear,0.1,0.0
3,45,0.1,30,linear@0.10,linear,0.1,0.0
3,45,0.1,40,linear@0.10,linear,0.1,0.0
3,45,0.1,50,linear@0.10,linear,0.1,0.0
3,45,0.1,60,linear@0.10,linear,0.1,0.0
3,45,0.1,70,linear@0.10,linear,0.1,0.0
3,45,0.1,80,linear@0.10,linear,0.1,0.0
3,45,0.1,90,linear@0.10,linear,0.1,0.0
3,45,0.1,100,linear@0.10,linear,0.1,0.0
3,45,0.1,10,linear@0.50,linear,0.5,0.0
3,45,0.1,20,linear@0.50,linear,0.5,0.0
3,45,0.1,30,linear@0.50,linear,0.5,0.0
3,45,0.1,40,linear@0.50,linear,0.5,0.0
3,45,0.1,50,linear@0.50,linear,0.5,0.0
3,45,0.1,60,linear@0.50,linear,0.5,0.0
3,45,0.1,70,linear@0.50,linear,0.5,0.0
3,45,0.1,80,linear@0.50,linear,0.5,0.0
3,45,0.1,90,linear@0.50,linear,0.5,0.0
